,text,date,Tweet Id
1220,"Remember me. 
Friends near, friends far. 
Mk from New York, Jen from Guizhou China, and everyone from Cali, Utah, Washington, Florida, Texas, Sydney Australia, Ohio, Iowa, or even somewhere in Canada. This is to all my friends. 
Mail if, or deliver it personally.",2019-04-14 04:52:38+00:00,1117289535937716224
1221,"A detailed look at how police forces use ""geofence"" warrants and Google's Sensorvault location history database to find witnesses and suspects near crime scenes (Jennifer Valentino-DeVries/New York Times) https://t.co/Khnlk29wTw",2019-04-14 03:05:01+00:00,1117262453597982730
1222,"@joe_kehoskie @AdamSerwer New York state sure isn't. Nor is California, or Seattle, or my home city of Portland, which all have the same problem to varying degrees.

Sure, if the US had the population density of Japan or Hong Kong new construction wouldn't really be an option. But we're nowhere near that.",2019-04-14 02:09:18+00:00,1117248431716614149
1223,Austin girl date Nice swipe Club Horny amateur guide sweet New york single Sex marry near by dating flirt websites Mature Online Wet charm Much website Locals Singles ? Teens chatrooms profiles tinder body Lonely French 42044 https://t.co/QZIVzeTa0U,2019-04-20 23:13:38+00:00,1119740939042480128
1224,"Yellow Vest protesters, barred from rallying near a burned Notre-Dame cathedral, still turned out for the 23rd weekend of protests in France https://t.co/Eb4lSZRctU",2019-04-20 22:30:05+00:00,1119729981414944772
1225,Greetings from New York. Trump Tower near by. Here’ the #real Donald #Trump. https://t.co/6JzQUtwkrV,2019-04-20 22:09:03+00:00,1119724686907064321
1226,"@PATRIQT_1776 @jdd2169 @JDW714 @PaulColby2 @JandFinthecity @Vickie627 @para82nd_1 @seaforward @L_ei8ht @mick719 @SONADORLIVESON @RyanSmi31818444 @BustTheGop @RudyKazutti @Thumper5465 @patriciaself @DKeycock @RogerLHaviland @Black_is_back5 @Richard_Stands @MargeElder4 @MrFly187 @_BattleUnicorn_ @dogthecat3 @catsfive @42Gnome @Lo_Gannicus @carlvegaaa @MonteNickel @aorgat @v1llageldiot @GPoopon @franjerkington @KekistanStateMe @MuellersHemorr1 @warrior_4_good @Nguyen_T_Cuong @ruthlesswench @HindleyDan @ImaDisneyDork2 @WealDonoodTwump @ZacRe1 @motoguzzi2002 @BodhisattvaKat @joanne48640679 @DefangirlAnon @SagArcher @henri_pew @nytimes @washingtonpost The Steele Dossier never went near the Clinton campaign, it was given to McCain who, with encouragement from Graham, gave it to our Intel Community!! It was created by former British operative who specialized in Russia intelligence. Credible information!!",2019-04-20 22:08:17+00:00,1119724493037924352
1227,"Hadestown is extraordinary, and if you’re anywhere near New York, you should get tickets now while you still can. https://t.co/QAI96jrKzQ",2019-04-20 22:04:21+00:00,1119723505522806784
1228,"@nytimes One part Boeing can't deny is Liam Wallis' wrongful termination lawsuit mentioned near the end. Barnett's claim about being reprimanded for error documentation is the same claim Wallis made.

@Live5News was first to report it back in March. https://t.co/5RBfago4kh #chsnews",2019-04-20 21:59:50+00:00,1119722366534397958
1229,Kira Lindner brings home a 3rd place medal at New York Relays with a near PR hammer throw 149’ 5”. https://t.co/MbPpbyP1Qw,2019-04-20 21:49:07+00:00,1119719669332627456
1230,@placardabuse @NYCFinance @NYPDONeill @NYCMayor @cmlauriecumbo @TishJames @BPEricAdams @JumaaneWilliams @dralegal @DIA_NewYork @EDNYnews @BrooklynDA @StreetsPAC @BklynEagle @errollouis @nicolegelinas @NYCComptroller Yes the @NYPD84Pct is flummoxed because construction removed their ability to park illegally ON Tillary in the middle of the street. So instead of parking in their lot (across the street from where this car is) they park on the sidewalk. Blocking a ramp. Near several residences.,2019-04-20 21:26:05+00:00,1119713872838037504
1231,"“Rock Island Lighthouse - St. Lawrence River - Near Thousand Island Park, new York

#SunKuWriter 
https://t.co/koR9IQCMkO https://t.co/xQ5JNb5Enr",2019-04-20 20:53:15+00:00,1119705609841053697
1232,@duckhyuckk IM AMERICAN BUT THIS SHIT IS FOUL IM NO WHERE NEAR NEW YORK IVE BEEN CRYING ALL ACTERNOON DJAJSJS,2019-04-20 20:37:51+00:00,1119701734505500672
1233,"@realDonaldTrump @washingtonpost @craigmelvin @MSNBC @HallieJackson @nytimes @CNN @AP @KingJames @StephenCurry30 Mr Trump u almost forgot to add that Mueller has turned over 2 the State of New York your illegal activity, so in the near future there will b a shitload of indictments served 2 YOU https://t.co/imTXgb5L7C",2019-04-20 20:18:46+00:00,1119696934019719168
1234,NEW YORK PATRONS!!!! info for today's pre-show photo &amp; meet-up near the venue...5:45pm!!  https://t.co/sYdnlRMZLa,2019-04-20 20:02:50+00:00,1119692924252499968
1235,i truly pity anyone who hasn’t seen jadakiss and styles p do we gonna make it in new york bc it’s a near religious experience,2019-04-20 18:43:45+00:00,1119673022875566081
1236,"You can visit the time capsules anytime! They’re situated near the great New York State Pavilion, marked with a 7-ton granite monument. Heading up from @QueensMuseum, simply look for the pavilion's futuristic towers and turn right. (10/12) https://t.co/o0KVycYwUY https://t.co/WK2NVBHRkT",2019-04-20 18:42:36+00:00,1119672730826223616
1237,#jobs skill training #events near you just posted on https://t.co/WrUEgXx2rl    #HR #management #leadership #NewJersey #NewMexico #NewYork #NorthCarolina #NorthDakota #Ohio #Oklahoma #Oregon #RhodeIsland #SouthDakota #SArizona #Tennessee #Texas #Utah #Vermont #Virginia #Illinois https://t.co/VxBDvzKWNV,2019-04-20 18:31:44+00:00,1119669998635581443
1238,The 1:45PM train from Penn due Long Beach at 2:42PM is operating 18 minutes late from Jamaica due to a late connection that was delayed by signal trouble near East New York.,2019-04-20 18:30:18+00:00,1119669636029669377
1239,The 1:45PM train from Penn due Long Beach at 2:42PM is being held at Jamaica for a late-arriving connection that was delayed due to signal trouble near East New York.,2019-04-20 18:22:08+00:00,1119667583043690496
1240,The 1:45PM train from Atlantic Terminal due Hempstead at 2:37PM is operating approximately 15 minutes late from East New York due to singal trouble near the station.,2019-04-20 18:19:18+00:00,1119666867566780416
1241,The 1:45PM train from Atlantic Terminal due Hempstead at 2:37PM is being delayed at East New York due to signal trouble near the station.,2019-04-20 18:16:18+00:00,1119666115066650625
1242,@MicheleChabin1 @nytimes The term Palestinian hadn't been invented yet.  The NY Times calls Jews like Jesus living near Bethlehem settlers. The PLO would execute any Jew who tried to live in Bethlehem today #antisemitism,2019-04-20 18:12:06+00:00,1119665057841975297
1243,Going to make one of these sometime in the near future. The chicken sandwich is from a restaurant in London. The Mac n Chicken is from a place in New York.. https://t.co/nueftMGsQm,2019-04-20 17:35:42+00:00,1119655894151774209
1244,"@ezejensen @PressSec @CNN @maddow @GMA @ABC @CBS @TODAYshow @latimes @nytimes And we know shes not going to do a press conference in the near future, but she will be on Fox!!!

So our taxes are paying for an employee of #FoxAndFriends!!!",2019-04-20 16:12:22+00:00,1119634924758294528
1245,"@nytimes Maybe name it the 787 Deathliner. “Employees have found a ladder and a string of lights left inside the tails of planes, near the gears of the horizontal stabilizer. “It could have locked up the gears,” Mr. Mester said.”
https://t.co/XBEodOaCnB",2019-04-20 16:09:36+00:00,1119634227706912768
1246,"@trashedfangirl Hey I'm Lauren, but everyone calls me Laurrain lmao. The first BTS song I heard was Run. :) I live in New York near the city. I turned 16 on April 15th and I love my cats lol.",2019-04-20 15:48:35+00:00,1119628941118066688
1247,"We are at the New York Auto Show #NYIAS!
Check out our virtual reality racers!
(Near the 34th St. entrance)
@SaberVR https://t.co/o0AWY4YOwc",2019-04-20 15:44:46+00:00,1119627977145372674
1248,"Equestrian properties in Madison County?? Near the racetrack???

https://t.co/VaHGJkSVCW

#askallen #newyork #land #canaanrealty #realestate https://t.co/r2Q4p6dKtb",2019-04-20 15:01:37+00:00,1119617121330311168
1249,We have issued a special weather statement for an area of moderate to heavy rainfall moving into southern Vermont and northern New York. Rainfall amounts around a half of an inch will be possible with locally higher amounts possible near an inch. See https://t.co/IbL7BKbkaD,2019-04-20 14:16:20+00:00,1119605722776526848
1250,@SteveMartinToGo You're not coming anywhere near New York? I hope your frittata has too much salt.,2019-04-20 13:42:16+00:00,1119597152051834880
1251,"When I do live in New Jersey, if I do get a job that's minimum wage I'm probably going to get it in or near NYC because the minimum wage in New York is $3 more",2019-04-20 09:56:21+00:00,1119540298970013696
1252,@stumccullagh @GaryFisherAVFC @FreddieBailey96 So shouldn’t we put pressure on the govt to put more money into vital services such as food health svcs as opposed to denounce refugees? The govt spent £12m on a property in New York because it’s near the UN. The money for services is there. They just don’t want to spend it,2019-04-20 08:27:49+00:00,1119518015077408768
1253,@NickMcCreven What’s with this myth that St. John’s needs a New York area head coach? New York high school talents are leaving to prep schools all around the country. NYC hoops is nowhere near what it once was and St. John’s can be successful with kids from all over. Good hire,2019-04-20 02:21:14+00:00,1119425765035204609
1254,"I'm not in NYC this weekend, if I was I'd take up this tasty Easter invite from @Vivelacrepe (a family-run business that brings the old-time French crêpe recipe to the streets of New York) at 189 Columbus Avenue NYC, so folks, if you're near by why not drop in

#ad #influencer https://t.co/M9IX6ANXzk",2019-04-20 01:37:42+00:00,1119414806920876032
1255,"In 5 days I’ve been in A+E in Antrim, a birthday in Newtownabbey, parked a car in Deepcut, spent a day in London and am now in a hotel in New York. Thing is I’m still in agony and nowhere near where I should be! #FirstWorldIssues",2019-04-20 01:29:43+00:00,1119412798591832065
1256,@nicoleepotato @callmehbob12 I live in america yonkers New York i live near a park and a school and there are two corner stores down the stree there are many building and a highway near were i live i have jouses behind my house i live in a dead end and theres another house next to me,2019-04-21 21:38:28+00:00,1120079378862493696
1257,"@RoachBDB @soledadobrien @cameron_kasky Again, it doesn’t matter where a researcher lives. And if it did, guess what, there are plenty of Republicans near UCLA. I’m from New York, Staten Island and Queens both have big Repub populations. And I bet there are also a lot of Dems near you. They’re just a different color.",2019-04-21 21:35:51+00:00,1120078718360281088
1258,"I remember when I got interviewed by @tv6tnt for International Women’s Day with @sebbe868, the host asked us what we were hoping to see and achieve in the near future. I was about to leave for New York for @UN_CSW. And all I could think about was my niece.",2019-04-21 19:55:46+00:00,1120053533213114369
1259,"@MikeGravel I am nowhere near a hundred twenty thousand in fact I'm closer to 20,000 but money is different in different places. You know how much houses cost in the Bronx? The boogie down Bronx. Something around 430000 by average. You know what rent is  in New York?",2019-04-21 19:53:58+00:00,1120053078022074368
1260,#SupportSudan The Forces of Freedom &amp; Change are about to announce the names of the members of the Transitional Civilian Sovereignty Council in the presence of massive crowds at the sit-in near the military HQ. @BBCWorld @CNN @AP @nytimes @guardian @AFP @ajmubasher,2019-04-21 18:38:32+00:00,1120034094933581826
1261,Is it weird that the anarchist bakery near my house is closed for Easter? This gives me big New-York-Jew-out-of-water feelings.,2019-04-21 18:27:04+00:00,1120031211030818816
1262,"🐑 🌷🐰 Glorious! Happy Easter to all, near and far sending love.
#happyeaster #specialday #flowers #flowerarrangement #raiseup @ New York, New York https://t.co/kE6OcKYvUi",2019-04-21 17:34:31+00:00,1120017984733569024
1263,Occasionally there will be points in discussion where Kaya and I will go “wow we really don’t live ANYWHERE near each other” like when she casually thought praying mantis existed in the wild in suburban New York,2019-04-21 17:20:44+00:00,1120014517742620678
1264,"Yew &amp; Aye — and a Jazzy Easter Brunch at New York Beer Project with family, near and far. @AndrewSacks13 https://t.co/AMPARdffJC",2019-04-21 16:50:05+00:00,1120006804950401026
1265,"The FBI on Saturday arrested the leader of a right-wing militia that was detaining migrant families at gunpoint near the border in southern New Mexico, as the group faced  a torrent of criticism for its tactics https://t.co/f7b3gsy47Z",2019-04-21 16:45:03+00:00,1120005538182586368
1266,"With the federal government in gridlock, the best chance for climate action in the near future is at the state level. My deep dive on how New York is on the cusp of passing the most progressive climate legislation in the country. https://t.co/iUwCFIKdgc",2019-04-21 16:29:58+00:00,1120001743675375617
1267,"@billslater @realDonaldTrump @MAGAPILL @DonaldJTrumpJr @qanon76 @enki74 @John_Kass @nytimes If my husband,son,father,brother or anyone I know acted and spoke the way he does I wouldn’t let him near my house. I find NOTHING to admire in this man.",2019-04-21 15:02:29+00:00,1119979723969445888
1268,"+254 727 720 903,my number wea u can jet me,ive passed real Hell in my Life,from near dying over 20tyms-18tyms in Nairobi &amp; 2tyms in Kanyadhiang-[Rural Home] now Sir i kindly asking if indeed u can jet me 2 New York State mostly in Newyork where ur@,i regret b Kenya citizen",2019-04-21 14:42:37+00:00,1119974728201113600
1269,"BE A PART OF IT: #Human #Chain to be formed to #Save #Bharat Van #forest near Telangkhedi #lake #Nagpur on May 01st 2019
@timesofindia 
@TOI_Nagpur 
@SunilWarrier1 
@wordsmith01 
@TOICitiesNews 
@TOIIndiaNews 
@TimesNow 
@TOIPune 
@mataonline 
@mtnagpur 
@nytimes  
@natgeowild https://t.co/ojc63HwEVh",2019-04-21 14:31:16+00:00,1119971868910346240
1270,new york public library is near kinokuniya im gonna die,2019-04-21 14:00:07+00:00,1119964031572430848
1271,"Calling all alumni in Delaware, New Jersey, New York, and Maryland: the Fox School is coming to a city near you! 

Learn more: https://t.co/yv8MtC0Roc",2019-04-21 13:58:00+00:00,1119963499998916608
1272,"i hope there are more pronoun showdown in the future (near or far) now that i’m moving to new york 

or literally anything produced by abby she’s just such a genius",2019-04-21 13:36:45+00:00,1119958148985573378
1273,only been back in new york for an hour and already want to yell at someone just for breathing near me https://t.co/Bi7cPtAHS0,2019-04-21 10:59:28+00:00,1119918567829454850
1274,"@stianwestlake @JananGanesh It's really not so long ago that both London and New York had shrinking population and near-bankrupt finances, and people thought that was the inexorable consequence of obvious economic laws too. Detroit and Liverpool are also cities!",2019-04-21 10:34:53+00:00,1119912382854246400
1275,@nytimes One should have measured the other labs used by women. Not just compare her own. This would have been near irrefutable if she found that all the women had tiny rooms. Otherwise it just sounds like the unlucky one who assumes males are keepin' her down. My thoughts there.,2019-04-21 10:27:50+00:00,1119910606356865024
1276,I don't know the pedigree of this #neon #ghostsign near #UnionSquare. Sure looks old though. #ghostsigns #ny #nyc #newyork #newyorkcity #sign #signs https://t.co/jQsY7I9zuF,2019-04-21 10:23:29+00:00,1119909515024117761
1277,"@MarkBCEC15 @MoskowitzEva @alexanderrusso @richardwhitmir @citizenstewart @elizashapiro @katetaylornyt @politicony @nytimes @CECDistrict15 @SuccessCharters You live in/near Cobble Hill (CEC15). It’s predominantly white. High income. Good schools. You’re happy. But lots of parents don’t have your privilege. 

Would you send your kid to my zoned school? No you wouldn’t. 

The only “scare mongering” is being done by anti-Charter crowd.",2019-04-21 04:39:40+00:00,1119822990588485632
1278,"Rapper Kodak Black was released from custody by the New York State Police, after being arrested on #drug and gun charges while coming across the Canada-US border near Niagara Falls. https://t.co/4rSiWKSmFK",2019-04-21 04:00:00+00:00,1119813006622433283
1279,"People are buzzing about Wing getting approval for commercial #drone deliveries. However, it doesn’t seem #dronedeliveries are in our near future. @julietbeauchamp explains in this episode of #IDGTECHfeed. Sources: @NetworkWorld @TheFreditor @nytimes https://t.co/VripOQHPZQ https://t.co/8HTXIB4c8P",2019-04-27 23:55:00+00:00,1122288065467305985
1280,"One Dead in Synagogue Shooting Near San Diego, Officials Say 

https://t.co/MFyvuMxeOG via @nytimes https://t.co/Bhx59CWly3",2019-04-27 23:37:52+00:00,1122283752640663554
1281,"En route to London via France, the Shen Yun New York Company stops at a French supermarket—the girls' favorite place! Dancer Nara Cho poses in front of a bright flowering tree near the market. #ShenYun2019
(Photo by Principal Dancer Angelia Wang) https://t.co/npdENqqCwA",2019-04-27 23:35:01+00:00,1122283036849135616
1282,"Saddened by today’s blatant anti-Semitism in the @nytimes and the horrific shooting at a synagogue near San Diego.  

As a Jewish community we must stand up and stand together to fight hate against our people and hate against all people.  Love is always stronger than hate!!",2019-04-27 23:14:23+00:00,1122277842803249153
1283,"How many “Soros” memes has the far-right and alt-lite shared to twitter over the last year?

One Dead in Synagogue Shooting Near San Diego, Officials Say - The New York Times https://t.co/zJbNYpNGPe",2019-04-27 23:10:51+00:00,1122276955771101184
1284,@edogawd Welcome to New York and @MetLifeStadium Chuma. Lets get you @verified in the near future too. Ten year season ticket holder and can't wait to watch you succeed! #JetUp #GetIt,2019-04-27 22:53:25+00:00,1122272565202948097
1285,"One Dead in Synagogue Shooting Near San Diego, Officials Say - The New York Times https://t.co/AbPTM4xGyG",2019-04-27 22:47:24+00:00,1122271052946493440
1286,"We can never allow ourselves to become numb to atrocities: One Dead in Synagogue Shooting Near San Diego, Officials Say - The New York Times @msnbc #poway  https://t.co/UMPkJRJBiH",2019-04-27 22:42:58+00:00,1122269938507366400
1287,@nytimes A normal day in America if it hadn't been near a synagogue.,2019-04-27 22:09:58+00:00,1122261634196606976
1288,"Another day, another house of worship attacked. There is never any justification for murder.

Humanity, however, needs to have a hard look at the myth we call religion ... 

One Dead in Synagogue Shooting Near San Diego, Officials Say - The New York Times https://t.co/d5vb62YHel",2019-04-27 22:03:37+00:00,1122260036435111936
1289,@HReview73 Cloverfield pisses all over the other 3 films listed. The creature trashing New York near the end is fantastic.,2019-04-27 21:57:11+00:00,1122258414149746688
1290,"Man in Custody in Synagogue Shooting Near San Diego, Officials Say - The New York Times I am so saddened. I wish we lived in a world where this did not happen.  https://t.co/MvWoHLsX6G",2019-04-27 21:46:07+00:00,1122255630822182913
1291,"Dear @nytimes: Your timing is impeccable: Synagogue shooting leaves 1 dead, 3 wounded in Poway, near San Diego https://t.co/rMbYL1fV9x",2019-04-27 21:37:28+00:00,1122253453533728768
1292,"Your semiannual (😪) reminder: This is the America of 2019. Don't nobody tell me about ""very fine people on both sides."" #ז״ל RT @nytimes: Man in Custody in Synagogue Shooting Near San Diego, Officials Say https://t.co/hKUvDkTWb3",2019-04-27 21:01:56+00:00,1122244510199832577
1293,"Not a great photo, but a lifer for me: Bonaparte's gull, on the shore of Lake Ontario near Rochester. #birds #UpstateNY #NewYork https://t.co/OmpzxSE59w",2019-04-27 20:58:39+00:00,1122243684462940161
1294,"@nytopinion Under A. G. Sulzberger’s watch the New York Times has recovered from near financial ruin (mostly thanks to the Trump effect), but has sullied its reputation to extreme low points, this latest example being one of the absolute worst. I once held the Times in high regard. No more.",2019-04-27 20:04:42+00:00,1122230106779291648
1295,"@mirandaloakley @LaurenLipman Well this is a book that could be seen near brendon. Its Cartier of 20th century.  If you search it then you can read about the book. Paris, London and New York was mention in the book so did Elizabeth Taylor. It could be nothing but it's just Taylor put lot of details",2019-04-27 19:36:27+00:00,1122222996926550016
1296,"New analysis by @nytimes comparison demographic change with homebuyer disclosure data. In SA, we see south of downtown (now “Southtown”) and Lavaca pop up, as well as neighborhoods near the Pearl. Curious what the raw homeowner disclosure data would say in Dignowity Hill? https://t.co/38rtvijU4U",2019-04-27 19:32:54+00:00,1122222107474239489
1297,The 2:45PM train from Penn due Long Beach at 3:42PM is operating 10 minutes late from Jamaica after being held for a late connection that was delayed due to earlier signal trouble near East New York.,2019-04-27 19:21:38+00:00,1122219272070148096
1298,The 2:45PM train from Atlantic Terminal due Hempstead at 3:37PM is operating 10 minutes late through Jamaica due to earlier signal trouble near East New York.,2019-04-27 19:18:30+00:00,1122218481699700737
1299,"Possible record snow and cold from the Dakotas to New York.

Unusually heavy late season snowfall is forecast in or near many major cities including Mason City, Sioux Falls, Bismarck, Minneapolis, Madison, Milwaukee, Chicago, Grand Rapids and Detroit.

A… https://t.co/BFbNDIxgRn",2019-04-27 19:07:09+00:00,1122215624816701446
1300,DO I HAVE NEW YORK STATE FRIENDS NEAR WOODSTOCK? Does anyone want to house two very polite rock bands on 5/2? Please message me or @LongNeckLass if you would simply love to!!!!,2019-04-27 18:44:36+00:00,1122209952041512960
1301,"@ohsnapitsliz New York is always a place you said you’d like to move to. It’s not New York, but damn near close.",2019-04-27 18:32:33+00:00,1122206919127527424
1302,First Iceberg near Mouse hole in Burnt Point on beautiful Baccalieu!! #ExploreNL #ExploreCanada #icebergsNL @LegendaryCoasts @tgamtravel @CBCNL @travelsquire @YourMorning @DestinationCAN @TourismHRCanada @nytimestravel @nytimes @BostonGlobe https://t.co/2smFUohxHx,2019-04-27 18:30:16+00:00,1122206343073542145
1303,"New York City Audubon and Brooklyn bird club walks today. Yellow throated warb peninsula meadow Prairie warbler on peninsula Worm-eating war lull water report Louisiana, northern water thrush behind Lily Pond. Orchard oriole in Vale. Black throated green singing near nellies lawn",2019-04-27 18:13:02+00:00,1122202007329234945
1304,@lukecombs Hey good sir me and @Jordan_N18 looking to come see your greatness near New York would love to see that sweet beard in action 🤘🤙,2019-04-27 17:42:58+00:00,1122194441492627456
1305,@unknownbird27 I LIVE IN NORTH WEST UPPER NEW YORK NEAR CANADA??,2019-04-27 16:52:28+00:00,1122181730583154688
1306,"@TheCheapShowPod @PaulGannonShow Jimmy Biscuits was from Canada. Or at least in my biog, he was.
Cornwall, Canada. It's just near the US border of New York state, so it allowed him to grow up in NY &amp; get his silly Bronx accent.
Brandoff was from Poland. Krakow, to be precise ;-P",2019-04-27 16:31:37+00:00,1122176485069139970
1307,Interested in helping your neighbors and serving your community? @FASNY and our local fire departments are in need of volunteers and are holding recruitment sites throughout #NewYork this weekend.        An event near you can be found 👉https://t.co/myxGUiLaHX https://t.co/tDf4QkPX3c,2019-04-27 15:50:41+00:00,1122166181790666753
1308,"An excellent deep look at a changing / gentrifying neighborhood near downtown Raleigh, though I think it soft-pedals the displacement of renters happening here and in other city centers. https://t.co/OObR0GhOin via @NYTimes",2019-04-27 15:38:08+00:00,1122163025014927365
1309,"New York friends, if we move to Long Island city would that be really horrible? We found a cute place near the seven train. Otherwise my first choice is Astoria. Hubs is looking at apts today",2019-04-27 14:54:27+00:00,1122152030120730624
1310,"Baseball in New York late April: BP inside until snow stops, take snow-covered tarp off at noon and put slip-and-slide up near left field for the students when it’s 72 degrees at first pitch at 2 p.m. https://t.co/nU0QAnMM3F",2019-04-27 14:21:26+00:00,1122143723893198851
1311,"#BayRidge 80 st near harbor. One fam det with PVT DRIVE. 7 rms 3 br's &amp; 3 baths. $1,750,000 call 917 361 2555 #BayRidge #Brooklyn #nyc #realestate #NEWYORK #maguirerealty https://t.co/o2FT27eRfR",2019-04-27 13:43:18+00:00,1122134126788775937
1312,"If you are anywhere near New York, get yourself to this!... 🌈
#itsafuckingspiritualthing https://t.co/wfOwA2XTPu",2019-04-27 13:06:25+00:00,1122124844320137218
1313,@CaveBear86 It's nice when no one is really out there. I love the ocean. I go to Roulette Pennsylvania near upstate New York. To hunt and to hangout in the Cabin. It's nice out there.,2019-04-27 13:01:07+00:00,1122123509583499264
1314,"@ItsMeSveta88 Go to a real city with lots of normal peeps. You'd love California ... LA. New York, DC. Go near an ocean if you have a choice.",2019-04-27 11:50:14+00:00,1122105669983920129
1315,"People are buzzing about Wing getting approval for commercial #drone deliveries. However, it doesn’t seem #dronedeliveries are in our near future. @julietbeauchamp explains in this episode of #IDGTECHfeed. Sources: @NetworkWorld @TheFreditor @nytimes https://t.co/RjzOLp84wZ",2019-04-27 11:30:00+00:00,1122100580586012678
1316,RT @SpiffingCovers: Author Jay Baron Nicorvo discusses if 'Catskills Lit' – novels set in or around the Catskill Mountains near New York – should become it's own genre: https://t.co/LQ20bVZB6S #amreading #amwriting #selfpublishing https://t.co/AfDUH7vRTb,2019-04-27 10:20:21+00:00,1122083050995757056
1317,Author Jay Baron Nicorvo discusses if 'Catskills Lit' – novels set in or around the Catskill Mountains near New York – should become it's own genre: https://t.co/LUWRu6smf0 #amreading #amwriting #selfpublishing https://t.co/h3x90rPK1A,2019-04-27 10:00:06+00:00,1122077953670766592
1318,"@sianoresist @MrAnthonyWood You have to realize there's many differences between someone who voted for Trump and Trump supporter. 

I like some of his policies not him as a human being.

I don't care lives near me as long as they're good people, then again I live in New York so we're very diverse.",2019-04-27 04:54:46+00:00,1122001116479262720
1319,The one thing that still blows my mind every time I'm in New York is how it looks like broad daylight even in the middle of the night if you're anywhere near times square #socrazy #NYC #newyork,2019-04-27 03:10:02+00:00,1121974760131518464
1320,"@nickysmithster Here's a weird tangential note.  We didn't hold drills for anything in Long Island, New York, except fire drills.  But we lived near the infamous Shoreham Nuclear Power Plant.  Everyone expected a meltdown.  Tests of the area emergency sirens were routine.",2019-04-27 03:01:13+00:00,1121972539171966978
1321,New York damn near killed hip hop thank God the South saved it!!,2019-04-27 02:49:11+00:00,1121969510054080512
1322,"Just had really great pizza in Santee and now I'm bummed it's so far away that it'll never make it into the rotation. 

It's called New York New York Pizza and Pasta. Go there if you're near it.  Pizzagram seal of approval.",2019-04-27 02:31:54+00:00,1121965162154450944
1323,"I look up to @EliseStefanik so much I even donated to her campaign, despite living nowhere near New York. 

Article via @FFL_of_America 

https://t.co/2YcxLiA09d",2019-04-27 02:10:24+00:00,1121959752559398912
1324,"If you live in or near New York, know someone in New York, DO NOT MISS THIS!!! #TheBrink Launch Party is Monday June 17th at 6:30. It will also be streamed on Instagram and  Facebook!! #therealmurr #jamessmurray… https://t.co/Qs83CvF0Y6",2019-04-27 02:04:19+00:00,1121958219021258752
1325,"NEW YORK $99 &amp; up – NYC 4-Star Midtown Hotel near Grand Central Grand Hyatt New York 
SELLS OUT QUICKLY!
👉https://t.co/zqelQEDyuh👈 #DigitalMarketing #onlinemarketing #vacation #travel #EmailMarketing #Entrepreneur #Startup #marketingtips #GrowTheGame #AffiliateMarketing https://t.co/jhFXisBpKi",2019-04-27 00:45:03+00:00,1121938271465033728
1326,"A Red Eft Salamander near LakeGeorge, in the Adirondacks of NewYork. #photography #art #hiking #wildlife #nature #animals #PhotoOps #canon #outdoors #adventures #vacations #macrophotography #exploring https://t.co/UCXiqBdkTs",2019-04-28 23:22:59+00:00,1122642395559006208
1327,"you: what’s your favorite part about New York

me: *thinkin about the app that sends you notifications when violent crimes are committed near you* hmmmm... probably the pizza :)",2019-04-28 23:07:18+00:00,1122638450124107776
1328,"Corey Ballentine was drafted by the New York Giants on Saturday. Hours later, he was shot near his college campus in Kansas. https://t.co/NSKj4WBUfR",2019-04-28 22:21:06+00:00,1122626820787011588
1329,"A 61-year-old man has been arrested and charged after a $16,000 sculpture was taken from an art gallery near Central Park in New York City, according to the New York Police Department. https://t.co/zDXlonoZIT",2019-04-28 21:30:00+00:00,1122613962028273664
1330,@nytimes Near election day in 2016 the New York Times revived an inaccurate refrain about the FBI seeing no clear link between Trump and Russia.,2019-04-28 20:30:48+00:00,1122599062363156480
1331,The @nytimes is one of the world’s best newspapers but this anti-Semitic cartoon was horrifying. This should never happen again. The person who drew this cartoon and the persons who approved it should never be allowed near the paper again. Never. https://t.co/yrSX9D96Ef,2019-04-28 19:34:07+00:00,1122584798990667776
1332,"Traveled 2,767 miles from California to New York City to see @CassadeePope headline the CMT Next Women Of Country Tour at the @GramercyTheatre on Friday night. It’s a honor and privilege everytime I get to see her no matter how near or far I have to travel. 😊 #CMTNextWomen https://t.co/tM3V4K8PtP",2019-04-28 19:09:41+00:00,1122578649876615168
1333,"These rather superior tree pits can be seen near the Guggenheim and Met in New York. How would you fancy one of these, Duchess? https://t.co/bZnEJ1huPV",2019-04-28 18:58:29+00:00,1122575833061908481
1334,it's funny when people who live in or near new york and get to see a lot of bway shows complain about not being able to see west end shows like six and act like it's somehow unfair and like the west end shouldn't have shows that aren't also on bway??,2019-04-28 18:43:22+00:00,1122572027024543746
1335,"@FirstPlace90 @jessicashortall @dudeman1701 ""New York City’s abortion rate in 2016 was 31.1 abortions per 1,000 resident women of childbearing age, down from 32.8 in 2015."" 

No where near 50%.

https://t.co/GQExSCHt5g",2019-04-28 18:32:04+00:00,1122569182577668097
1336,"The other day I had a prescription filled at a pharmacy near my office and forgot to pick it up on my way home. I realized this at about 10 pm and was completely out of this med. 

BUT New York has 24 hour pharmacies! And 24 hour transportation!",2019-04-28 18:01:10+00:00,1122561408170852353
1337,@howardfineman @nytimes I was shocked that Poway was not top of the page ! Ridiculous when every other paper worth their salt had it up near the banner!,2019-04-28 17:52:36+00:00,1122559251933745154
